period_start,period_end,report_month,country,fnid,unit_name,country,county,sub_county,livelihood_zone_code,livelihood_zone_name,ipc_phase,humanitarian_assistance,unit_type,fewsnet_region,ipc_phase_label
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337040021,"Western High Potential Zone, Likuyani, Kakamega, Kenya",Kenya,Kakamega,Likuyani,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337050021,"Western High Potential Zone, Lugari, Kakamega, Kenya",Kenya,Kakamega,Lugari,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337060021,"Western High Potential Zone, Lurambi, Kakamega, Kenya",Kenya,Kakamega,Lurambi,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337070021,"Western High Potential Zone, Malava, Kakamega, Kenya",Kenya,Kakamega,Malava,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328040021,"Western High Potential Zone, Marakwet West, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Marakwet West,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C340040021,"Western High Potential Zone, Matayos, Busia, Kenya",Kenya,Busia,Matayos,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337080021,"Western High Potential Zone, Matungu, Kakamega, Kenya",Kenya,Kakamega,Matungu,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C327040021,"Western High Potential Zone, Moiben, Uasin Gishu, Kenya",Kenya,Uasin Gishu,Moiben,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332050021,"Western High Potential Zone, Molo, Nakuru, Kenya",Kenya,Nakuru,Molo,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C329040021,"Western High Potential Zone, Mosop, Nandi, Kenya",Kenya,Nandi,Mosop,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339050021,"Western High Potential Zone, Mt. Elgon, Bungoma, Kenya",Kenya,Bungoma,Mt. Elgon,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C342040021,"Western High Potential Zone, Muhoroni, Kisumu, Kenya",Kenya,Kisumu,Muhoroni,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337090021,"Western High Potential Zone, Mumias East, Kakamega, Kenya",Kenya,Kakamega,Mumias East,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337100021,"Western High Potential Zone, Mumias West, Kakamega, Kenya",Kenya,Kakamega,Mumias West,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C340050021,"Western High Potential Zone, Nambale, Busia, Kenya",Kenya,Busia,Nambale,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C329050021,"Western High Potential Zone, Nandi Hills, Nandi, Kenya",Kenya,Nandi,Nandi Hills,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333040021,"Western High Potential Zone, Narok North, Narok, Kenya",Kenya,Narok,Narok North,KE21,Western High Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333050021,"Western High Potential Zone, Narok South, Narok, Kenya",Kenya,Narok,Narok South,KE21,Western High Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333060021,"Western High Potential Zone, Narok West, Narok, Kenya",Kenya,Narok,Narok West,KE21,Western High Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337110021,"Western High Potential Zone, Navakholo, Kakamega, Kenya",Kenya,Kakamega,Navakholo,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C346030021,"Western High Potential Zone, North Mugirango, Nyamira, Kenya",Kenya,Nyamira,North Mugirango,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C342060021,"Western High Potential Zone, Nyando, Kisumu, Kenya",Kenya,Kisumu,Nyando,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C345070021,"Western High Potential Zone, Nyaribari Chache, Kisii, Kenya",Kenya,Kisii,Nyaribari Chache,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C345080021,"Western High Potential Zone, Nyaribari Masaba, Kisii, Kenya",Kenya,Kisii,Nyaribari Masaba,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344050021,"Western High Potential Zone, Rongo, Migori, Kenya",Kenya,Migori,Rongo,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C338040021,"Western High Potential Zone, Sabatia, Vihiga, Kenya",Kenya,Vihiga,Sabatia,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C326050021,"Western High Potential Zone, Saboti, Trans Nzoia, Kenya",Kenya,Trans Nzoia,Saboti,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C337120021,"Western High Potential Zone, Shinyalu, Kakamega, Kenya",Kenya,Kakamega,Shinyalu,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C335060021,"Western High Potential Zone, Sigowet/Soin, Kericho, Kenya",Kenya,Kericho,Sigowet/Soin,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339060021,"Western High Potential Zone, Sirisia, Bungoma, Kenya",Kenya,Bungoma,Sirisia,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C336050021,"Western High Potential Zone, Sotik, Bomet, Kenya",Kenya,Bomet,Sotik,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C345090021,"Western High Potential Zone, South Mugirango, Kisii, Kenya",Kenya,Kisii,South Mugirango,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C327050021,"Western High Potential Zone, Soy, Uasin Gishu, Kenya",Kenya,Uasin Gishu,Soy,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C340060021,"Western High Potential Zone, Teso North, Busia, Kenya",Kenya,Busia,Teso North,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C340070021,"Western High Potential Zone, Teso South, Busia, Kenya",Kenya,Busia,Teso South,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C329060021,"Western High Potential Zone, Tinderet, Nandi, Kenya",Kenya,Nandi,Tinderet,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339070021,"Western High Potential Zone, Tongaren, Bungoma, Kenya",Kenya,Bungoma,Tongaren,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C327060021,"Western High Potential Zone, Turbo, Uasin Gishu, Kenya",Kenya,Uasin Gishu,Turbo,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339080021,"Western High Potential Zone, Webuye East, Bungoma, Kenya",Kenya,Bungoma,Webuye East,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339090021,"Western High Potential Zone, Webuye West, Bungoma, Kenya",Kenya,Bungoma,Webuye West,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C346040021,"Western High Potential Zone, West Mugirango, Nyamira, Kenya",Kenya,Nyamira,West Mugirango,KE21,Western High Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C329010022,"Western Lakeshore Marginal Mixed Farming Zone, Aldai, Nandi, Kenya",Kenya,Nandi,Aldai,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C341010022,"Western Lakeshore Marginal Mixed Farming Zone, Alego Usonga, Siaya, Kenya",Kenya,Siaya,Alego Usonga,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344010022,"Western Lakeshore Marginal Mixed Farming Zone, Awendo, Migori, Kenya",Kenya,Migori,Awendo,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C341020022,"Western Lakeshore Marginal Mixed Farming Zone, Bondo, Siaya, Kenya",Kenya,Siaya,Bondo,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C340010022,"Western Lakeshore Marginal Mixed Farming Zone, Budalangi, Busia, Kenya",Kenya,Busia,Budalangi,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C340020022,"Western Lakeshore Marginal Mixed Farming Zone, Butula, Busia, Kenya",Kenya,Busia,Butula,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C340030022,"Western Lakeshore Marginal Mixed Farming Zone, Funyula, Busia, Kenya",Kenya,Busia,Funyula,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C341030022,"Western Lakeshore Marginal Mixed Farming Zone, Gem, Siaya, Kenya",Kenya,Siaya,Gem,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C338020022,"Western Lakeshore Marginal Mixed Farming Zone, Hamisi, Vihiga, Kenya",Kenya,Vihiga,Hamisi,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343010022,"Western Lakeshore Marginal Mixed Farming Zone, Homa Bay Town, Homa Bay, Kenya",Kenya,Homa Bay,Homa Bay Town,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343020022,"Western Lakeshore Marginal Mixed Farming Zone, Kabondo Kasipul, Homa Bay, Kenya",Kenya,Homa Bay,Kabondo Kasipul,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343030022,"Western Lakeshore Marginal Mixed Farming Zone, Karachuonyo, Homa Bay, Kenya",Kenya,Homa Bay,Karachuonyo,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343040022,"Western Lakeshore Marginal Mixed Farming Zone, Kasipul, Homa Bay, Kenya",Kenya,Homa Bay,Kasipul,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C342020022,"Western Lakeshore Marginal Mixed Farming Zone, Kisumu East, Kisumu, Kenya",Kenya,Kisumu,Kisumu East,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C342030022,"Western Lakeshore Marginal Mixed Farming Zone, Kisumu West, Kisumu, Kenya",Kenya,Kisumu,Kisumu West,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C338030022,"Western Lakeshore Marginal Mixed Farming Zone, Luanda, Vihiga, Kenya",Kenya,Vihiga,Luanda,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C340040022,"Western Lakeshore Marginal Mixed Farming Zone, Matayos, Busia, Kenya",Kenya,Busia,Matayos,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343050022,"Western Lakeshore Marginal Mixed Farming Zone, Mbita, Homa Bay, Kenya",Kenya,Homa Bay,Mbita,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C342040022,"Western Lakeshore Marginal Mixed Farming Zone, Muhoroni, Kisumu, Kenya",Kenya,Kisumu,Muhoroni,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343060022,"Western Lakeshore Marginal Mixed Farming Zone, Ndhiwa, Homa Bay, Kenya",Kenya,Homa Bay,Ndhiwa,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C342050022,"Western Lakeshore Marginal Mixed Farming Zone, Nyakach, Kisumu, Kenya",Kenya,Kisumu,Nyakach,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C342060022,"Western Lakeshore Marginal Mixed Farming Zone, Nyando, Kisumu, Kenya",Kenya,Kisumu,Nyando,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344040022,"Western Lakeshore Marginal Mixed Farming Zone, Nyatike, Migori, Kenya",Kenya,Migori,Nyatike,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343070022,"Western Lakeshore Marginal Mixed Farming Zone, Rangwe, Homa Bay, Kenya",Kenya,Homa Bay,Rangwe,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C341040022,"Western Lakeshore Marginal Mixed Farming Zone, Rarieda, Siaya, Kenya",Kenya,Siaya,Rarieda,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344050022,"Western Lakeshore Marginal Mixed Farming Zone, Rongo, Migori, Kenya",Kenya,Migori,Rongo,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C342070022,"Western Lakeshore Marginal Mixed Farming Zone, Seme, Kisumu, Kenya",Kenya,Kisumu,Seme,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C343080022,"Western Lakeshore Marginal Mixed Farming Zone, Suba, Homa Bay, Kenya",Kenya,Homa Bay,Suba,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344060022,"Western Lakeshore Marginal Mixed Farming Zone, Suna East, Migori, Kenya",Kenya,Migori,Suna East,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344070022,"Western Lakeshore Marginal Mixed Farming Zone, Suna West, Migori, Kenya",Kenya,Migori,Suna West,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C341050022,"Western Lakeshore Marginal Mixed Farming Zone, Ugenya, Siaya, Kenya",Kenya,Siaya,Ugenya,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C341060022,"Western Lakeshore Marginal Mixed Farming Zone, Ugunja, Siaya, Kenya",Kenya,Siaya,Ugunja,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344080022,"Western Lakeshore Marginal Mixed Farming Zone, Uriri, Migori, Kenya",Kenya,Migori,Uriri,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C338050022,"Western Lakeshore Marginal Mixed Farming Zone, Vihiga, Vihiga, Kenya",Kenya,Vihiga,Vihiga,KE22,Western Lakeshore Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332010020,"Western Medium Potential Zone, Bahati, Nakuru, Kenya",Kenya,Nakuru,Bahati,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330010020,"Western Medium Potential Zone, Baringo Central, Baringo, Kenya",Kenya,Baringo,Baringo Central,KE20,Western Medium Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330030020,"Western Medium Potential Zone, Baringo South, Baringo, Kenya",Kenya,Baringo,Baringo South,KE20,Western Medium Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C326010020,"Western Medium Potential Zone, Cherangany, Trans Nzoia, Kenya",Kenya,Trans Nzoia,Cherangany,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330040020,"Western Medium Potential Zone, Eldama Ravine, Baringo, Kenya",Kenya,Baringo,Eldama Ravine,KE20,Western Medium Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C326020020,"Western Medium Potential Zone, Endebess, Trans Nzoia, Kenya",Kenya,Trans Nzoia,Endebess,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332020020,"Western Medium Potential Zone, Gilgil, Nakuru, Kenya",Kenya,Nakuru,Gilgil,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324010020,"Western Medium Potential Zone, Kacheliba, West Pokot, Kenya",Kenya,West Pokot,Kacheliba,KE20,Western Medium Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324020020,"Western Medium Potential Zone, Kapenguria, West Pokot, Kenya",Kenya,West Pokot,Kapenguria,KE20,Western Medium Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328010020,"Western Medium Potential Zone, Keiyo North, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Keiyo North,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328020020,"Western Medium Potential Zone, Keiyo South, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Keiyo South,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C326040020,"Western Medium Potential Zone, Kwanza, Trans Nzoia, Kenya",Kenya,Trans Nzoia,Kwanza,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328030020,"Western Medium Potential Zone, Marakwet East, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Marakwet East,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C328040020,"Western Medium Potential Zone, Marakwet West, Elgeyo-Marakwet, Kenya",Kenya,Elgeyo Marakwet,Marakwet West,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330050020,"Western Medium Potential Zone, Mogotio, Baringo, Kenya",Kenya,Baringo,Mogotio,KE20,Western Medium Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332050020,"Western Medium Potential Zone, Molo, Nakuru, Kenya",Kenya,Nakuru,Molo,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C339050020,"Western Medium Potential Zone, Mt. Elgon, Bungoma, Kenya",Kenya,Bungoma,Mt. Elgon,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332060020,"Western Medium Potential Zone, Naivasha, Nakuru, Kenya",Kenya,Nakuru,Naivasha,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332070020,"Western Medium Potential Zone, Nakuru Town East, Nakuru, Kenya",Kenya,Nakuru,Nakuru Town East,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332080020,"Western Medium Potential Zone, Nakuru Town West, Nakuru, Kenya",Kenya,Nakuru,Nakuru Town West,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333040020,"Western Medium Potential Zone, Narok North, Narok, Kenya",Kenya,Narok,Narok North,KE20,Western Medium Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332090020,"Western Medium Potential Zone, Njoro, Nakuru, Kenya",Kenya,Nakuru,Njoro,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C318050020,"Western Medium Potential Zone, Ol Kalou, Nyandarua, Kenya",Kenya,Nyandarua,Ol Kalou,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324030020,"Western Medium Potential Zone, Pokot South, West Pokot, Kenya",Kenya,West Pokot,Pokot South,KE20,Western Medium Potential Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332100020,"Western Medium Potential Zone, Rongai, Nakuru, Kenya",Kenya,Nakuru,Rongai,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C326050020,"Western Medium Potential Zone, Saboti, Trans Nzoia, Kenya",Kenya,Trans Nzoia,Saboti,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C332110020,"Western Medium Potential Zone, Subukia, Nakuru, Kenya",Kenya,Nakuru,Subukia,KE20,Western Medium Potential Zone,1,False,fsc_admin_lhz,East Africa,Minimal
